education_level,years_experience,num_relevant_skills,internal_referral,interview_score,technical_test_score,Cloud_Computing,Communication,Data_Visualization,Excel,Leadership,Machine_Learning,Python,SQL,total_skills,avg_test_score,edu_exp_score
0,14,2,0,7.94,4.46,1,0,1,1,0,0,0,0,3,5.426666666666667,0
1,19,3,1,4.23,4.92,1,0,0,1,1,0,0,0,3,4.443333333333333,19
0,9,2,0,3.27,6.42,1,0,0,0,1,1,0,0,3,4.3999999999999995,0
1,9,2,0,6.2,3.1,0,0,0,1,0,0,0,1,2,3.9033333333333338,9
0,15,1,0,5.29,9.35,0,0,0,1,0,0,0,1,2,7.973333333333334,0
0,0,2,0,2.41,9.48,0,1,0,0,0,0,1,0,2,6.043333333333334,0
2,18,1,0,7.58,6.38,0,1,0,1,0,1,1,0,4,7.186666666666667,36
0,3,4,0,3.81,7.05,0,0,0,0,1,0,0,1,2,5.38,0
0,7,4,0,5.43,3.76,0,0,0,1,1,0,1,0,3,3.5666666666666664,0
0,16,2,0,3.6,3.31,1,1,0,0,1,0,0,1,4,4.046666666666667,0
0,2,4,0,4.96,3.43,0,0,1,1,1,0,1,0,4,3.2566666666666664,0
0,2,2,0,3.25,4.66,0,0,0,0,0,1,0,0,1,5.81,0
1,11,3,0,5.33,9.36,0,1,0,0,0,1,1,0,3,6.260000000000001,11
0,7,4,1,2.45,3.78,1,0,0,0,0,0,1,1,3,2.8733333333333335,0
0,4,2,0,3.54,3.59,0,0,1,0,0,1,0,0,2,3.39,0
0,14,3,1,2.92,3.93,0,0,0,1,1,0,1,1,4,5.349999999999999,0
1,7,3,0,4.25,3.11,1,0,1,0,0,1,1,0,4,3.4066666666666663,7
0,12,2,1,8.47,7.55,0,0,0,1,1,1,1,0,4,6.073333333333333,0
0,5,4,0,5.46,4.63,0,0,1,0,0,0,0,0,1,5.55,0
0,9,4,1,4.82,5.21,0,1,0,1,0,1,0,0,3,3.9600000000000004,0
0,0,2,1,6.15,7.44,0,1,1,0,0,0,1,1,4,6.28,0
0,8,1,0,8.06,6.85,0,1,0,0,0,0,0,0,1,7.34,0
2,4,4,0,3.67,4.64,0,0,1,0,1,0,0,1,3,3.523333333333333,8
0,11,4,1,8.26,1.21,0,0,0,0,1,0,0,0,1,5.826666666666665,0
1,12,4,0,3.25,9.03,1,1,0,0,0,0,1,0,3,5.713333333333334,12
0,5,2,0,8.63,2.03,0,0,1,0,0,0,1,0,2,6.0200000000000005,0
0,15,2,0,8.5,8.58,0,0,0,0,0,1,0,0,1,6.786666666666666,0
1,11,2,0,6.32,7.74,1,0,1,0,1,0,0,0,3,6.330000000000001,11
0,3,3,0,4.21,8.51,0,0,0,1,1,1,0,0,3,6.003333333333333,0
1,2,4,0,4.73,9.05,1,1,0,1,0,0,1,0,4,5.8133333333333335,2
0,1,1,1,8.32,1.42,0,0,0,0,0,0,1,0,1,5.953333333333333,0
2,9,4,0,1.74,4.94,0,0,0,0,1,0,0,0,1,3.0933333333333337,18
1,11,3,1,8.08,1.52,1,0,1,1,0,0,1,0,4,5.523333333333333,11
0,3,4,0,2.2,3.86,1,1,0,0,0,1,0,0,3,5.15,0
0,14,2,0,8.34,2.27,1,0,0,1,0,0,0,0,2,6.383333333333333,0
0,13,4,1,9.11,6.21,0,1,0,1,0,0,0,1,3,7.733333333333333,0
0,12,1,0,5.62,6.54,0,0,0,0,1,0,0,1,2,4.816666666666666,0
0,16,4,1,7.78,6.12,0,0,1,0,1,1,0,0,3,7.243333333333333,0
0,4,2,1,2.82,3.01,0,1,1,0,0,0,0,0,2,3.4,0
0,9,4,1,7.95,3.21,0,0,0,0,0,0,0,1,1,4.363333333333333,0
0,9,2,0,7.33,3.77,1,1,1,0,1,0,0,0,4,6.126666666666666,0
0,16,3,0,2.03,2.4,0,0,1,1,0,0,0,1,3,2.0066666666666664,0
0,18,3,0,5.54,4.89,0,0,0,1,0,0,0,0,1,4.953333333333333,0
1,11,3,0,7.9,7.34,0,0,0,0,1,0,0,1,2,7.993333333333333,11
0,1,4,1,1.83,8.23,0,1,1,0,1,1,0,0,4,5.746666666666667,0
0,2,4,1,6.93,1.21,0,1,0,0,0,1,0,0,2,4.6000000000000005,0
0,14,3,0,8.21,1.41,0,0,0,1,0,0,0,0,1,6.186666666666667,0
0,12,3,1,4.14,6.62,0,0,1,0,1,1,0,0,3,6.169999999999999,0
0,3,2,0,4.44,5.12,1,1,0,0,0,0,0,1,3,4.930000000000001,0
0,13,2,0,3.47,4.1,0,0,0,0,0,1,1,0,2,5.096666666666667,0
1,12,1,0,2.68,8.02,0,1,1,0,1,1,0,0,4,6.55,12
0,6,2,0,9.62,5.42,0,0,0,1,0,0,1,0,2,5.776666666666666,0
0,13,4,1,7.33,6.3,0,0,0,1,0,0,0,0,1,5.476666666666667,0
0,5,3,0,1.47,4.03,0,0,1,0,1,0,0,1,3,4.343333333333334,0
0,4,1,1,9.35,3.67,1,0,1,1,0,0,0,1,4,5.183333333333333,0
1,12,3,0,2.04,9.54,1,1,0,1,0,0,0,1,4,4.6933333333333325,12
1,5,3,0,9.32,7.29,1,0,0,0,0,0,0,0,1,7.84,5
0,16,3,0,5.07,3.97,0,0,0,0,1,0,1,0,2,4.953333333333334,0
0,7,4,0,5.37,9.99,1,0,0,0,1,0,1,1,4,7.723333333333333,0
1,6,2,1,5.86,1.49,0,0,0,0,0,1,0,0,1,3.74,6
0,13,2,0,1.84,4.87,0,1,0,0,0,0,0,0,1,4.396666666666667,0
1,2,2,0,6.98,9.83,0,1,1,1,0,0,0,0,3,8.626666666666667,2
0,17,4,1,6.89,9.1,0,0,0,0,0,0,1,0,1,8.373333333333333,0
0,14,2,0,6.2,5.08,0,0,0,1,1,1,0,0,3,6.053333333333334,0
0,14,3,0,8.99,7.43,1,1,1,0,1,0,0,0,4,5.876666666666668,0
0,18,4,1,5.31,4.33,0,1,0,1,0,1,1,0,4,5.133333333333334,0
1,18,1,1,7.39,5.31,1,0,0,1,0,0,0,0,2,4.77,18
0,12,2,1,4.05,6.81,0,0,1,0,0,0,0,0,1,6.923333333333333,0
0,13,4,0,9.32,4.37,0,0,1,0,0,0,0,0,1,7.886666666666668,0
1,18,1,0,9.39,7.97,1,0,0,0,0,0,0,0,1,6.466666666666666,18
0,18,3,0,5.34,4.13,0,0,1,1,0,0,0,0,2,4.859999999999999,0
1,16,3,1,7.62,2.85,1,0,1,0,0,0,0,0,2,6.406666666666666,16
0,11,1,0,3.1,3.29,1,0,0,1,0,0,0,0,2,2.81,0
1,15,3,0,6.79,9.13,1,0,0,0,0,0,1,0,2,7.296666666666667,15
0,18,4,0,1.77,7.79,1,1,1,0,1,0,0,0,4,4.12,0
0,12,2,1,8.76,9.09,0,0,0,1,0,0,0,0,1,7.740000000000001,0
0,9,3,1,7.49,9.37,0,0,1,0,0,1,1,0,3,6.56,0
1,7,4,0,9.59,1.11,1,1,0,1,0,0,0,1,4,5.489999999999999,7
0,16,2,1,8.0,2.73,0,0,0,0,0,1,0,0,1,5.1433333333333335,0
2,12,4,0,2.65,4.52,0,1,1,1,1,0,0,0,4,3.9033333333333338,24
0,1,3,0,5.21,2.88,1,0,0,0,0,0,0,0,1,3.51,0
0,11,4,0,5.88,1.49,1,0,0,0,1,0,0,0,2,4.7700000000000005,0
1,17,2,0,8.46,9.36,0,1,0,0,1,1,0,1,4,6.483333333333333,17
0,18,1,0,5.95,9.0,1,0,1,0,1,1,0,0,4,8.116666666666667,0
1,15,3,0,5.29,2.71,0,0,0,0,1,0,0,0,1,3.1766666666666663,15
1,19,3,0,7.42,5.42,0,0,1,0,1,1,0,0,3,5.846666666666667,19
0,1,2,1,6.78,9.8,0,0,0,0,0,0,0,1,1,6.7200000000000015,0
1,19,4,1,7.74,6.32,0,0,0,1,1,1,0,0,3,6.676666666666667,19
1,5,2,0,5.28,5.87,0,0,0,1,0,0,1,0,2,4.123333333333334,5
0,13,1,1,7.51,4.82,1,0,0,0,1,1,0,0,3,5.760000000000001,0
0,2,2,0,9.74,2.14,0,1,1,0,1,0,1,0,4,6.553333333333334,0
0,18,1,1,2.63,2.03,1,1,0,0,0,0,1,1,4,4.306666666666667,0
0,7,3,0,1.47,8.88,1,1,1,0,0,1,0,0,4,6.586666666666667,0
0,7,2,0,6.14,3.18,0,0,1,1,1,1,0,0,4,3.766666666666667,0
2,5,2,0,2.43,3.44,0,0,0,1,1,1,1,0,4,3.953333333333333,10
0,9,3,0,2.49,2.23,1,1,0,0,0,0,0,0,2,3.1100000000000008,0
0,10,1,1,7.05,4.53,0,0,0,0,1,1,0,0,2,6.136666666666667,0
0,16,1,0,4.8,6.64,1,1,0,0,0,1,0,1,4,6.6433333333333335,0
0,10,4,0,1.29,5.86,0,0,0,0,0,1,0,0,1,4.516666666666667,0
0,18,2,0,6.05,1.31,0,1,0,0,1,0,1,0,3,3.473333333333333,0
1,12,4,0,3.2,5.22,1,1,0,1,0,1,0,0,4,4.1033333333333335,12
0,2,3,1,4.9,4.77,0,1,1,0,1,0,0,1,4,6.233333333333333,0
0,5,2,0,1.35,3.36,1,0,0,1,0,0,0,1,3,3.9166666666666665,0
0,1,1,0,1.57,6.84,1,0,1,1,0,0,1,0,4,4.923333333333333,0
1,0,1,0,2.72,9.46,0,0,1,0,0,0,1,0,2,4.8100000000000005,0
0,15,1,0,7.46,7.3,1,1,0,0,0,0,0,0,2,6.276666666666666,0
1,8,3,0,8.11,2.62,0,0,0,1,0,0,0,0,1,4.88,8
0,0,3,0,4.09,6.86,1,0,0,0,0,0,0,0,1,4.06,0
1,17,4,0,2.13,2.36,0,1,1,0,1,1,0,0,4,4.616666666666666,17
1,16,3,0,9.43,5.92,0,0,1,1,0,0,0,0,2,6.4433333333333325,16
0,15,3,0,8.08,9.65,0,0,0,1,0,0,0,0,1,6.55,0
1,5,4,1,2.48,9.74,1,0,1,0,0,0,1,0,3,5.890000000000001,5
1,17,2,0,3.04,8.95,1,0,0,0,1,1,0,0,3,5.676666666666666,17
0,13,4,0,1.33,4.31,0,0,0,1,0,1,1,0,3,4.763333333333333,0
1,16,1,0,9.11,7.34,0,1,0,0,0,0,0,0,1,8.216666666666667,16
0,5,1,1,9.4,2.53,0,1,0,0,0,1,0,0,2,6.653333333333333,0
0,10,2,0,1.75,9.37,1,0,0,1,1,0,0,1,4,6.836666666666666,0
0,1,2,1,2.32,5.1,0,1,1,0,0,1,0,1,4,3.9299999999999997,0
0,2,2,0,2.85,6.12,0,0,0,1,0,1,1,0,3,5.093333333333334,0
0,7,2,0,2.63,4.46,0,1,0,1,1,0,1,0,4,4.706666666666667,0
0,8,2,1,9.47,4.73,0,0,0,1,0,0,0,0,1,6.483333333333334,0
1,9,3,0,3.35,4.37,1,0,0,0,0,0,0,0,1,3.6366666666666667,9
1,12,2,1,4.37,5.28,0,0,1,0,0,0,0,0,1,6.246666666666667,12
0,11,3,0,1.62,8.73,0,1,1,0,0,0,0,1,3,6.486666666666667,0
0,9,4,1,6.66,8.6,0,1,1,0,0,1,0,0,3,7.723333333333334,0
0,13,4,0,3.39,4.04,0,0,1,0,0,0,0,0,1,3.85,0
0,5,2,0,3.21,2.03,0,0,1,1,0,0,0,1,3,2.0900000000000003,0
1,1,2,0,9.79,5.05,0,0,0,0,1,0,0,0,1,6.753333333333333,1
0,14,4,1,1.35,1.05,0,1,0,0,0,0,1,0,2,2.706666666666667,0
0,14,3,0,2.68,7.73,0,0,0,1,0,0,0,0,1,5.266666666666667,0
1,3,2,0,5.62,1.02,0,1,0,0,0,0,0,0,1,2.8366666666666673,3
1,10,2,0,6.06,2.86,1,0,0,0,0,1,0,0,2,5.669999999999999,10
0,6,2,0,7.42,2.35,0,0,1,0,1,0,0,1,3,5.1866666666666665,0
0,14,4,1,2.88,8.86,0,1,1,0,0,1,1,0,4,4.913333333333333,0
0,19,2,0,4.55,10.0,1,0,0,0,0,0,0,0,1,8.053333333333333,0
0,18,4,1,3.58,2.32,0,0,0,0,0,0,1,1,2,3.206666666666667,0
1,13,2,0,8.51,6.12,0,1,0,0,0,1,1,1,4,6.3566666666666665,13
0,9,4,1,4.24,8.43,0,0,0,0,1,1,1,0,3,5.760000000000001,0
0,5,3,1,3.35,4.17,0,0,1,0,1,0,0,0,2,4.043333333333333,0
0,1,2,1,6.55,3.29,0,0,0,0,0,1,1,0,2,5.54,0
1,6,3,1,1.97,3.62,1,0,0,1,0,0,1,1,4,3.046666666666667,6
0,2,4,0,8.64,3.91,1,1,0,1,0,1,0,0,4,7.226666666666667,0
0,7,4,1,3.51,3.31,0,0,0,0,0,1,0,0,1,4.326666666666667,0
0,17,2,1,8.42,1.6,0,0,1,1,0,0,0,0,2,6.313333333333333,0
0,14,3,1,9.92,9.27,0,1,0,0,1,0,1,1,4,9.483333333333333,0
0,10,4,1,1.19,9.1,0,0,0,0,1,0,0,0,1,6.07,0
0,9,3,1,2.73,8.67,1,0,1,0,0,0,1,1,4,4.863333333333333,0
0,16,4,0,7.72,7.9,1,0,0,0,0,1,1,0,3,6.53,0
0,17,3,1,1.75,7.73,1,0,0,0,1,0,1,1,4,4.180000000000001,0
0,0,4,0,5.02,7.35,0,1,0,0,0,0,0,0,1,5.826666666666667,0
0,1,4,1,2.36,8.67,0,0,0,1,1,0,1,1,4,5.543333333333333,0
0,4,3,0,5.23,1.49,0,0,0,0,1,0,1,0,2,3.59,0
1,9,1,0,1.11,7.93,1,0,1,0,0,1,1,0,4,5.963333333333334,9
0,11,1,1,2.35,8.82,0,0,0,0,1,1,1,1,4,5.243333333333333,0
0,12,2,1,3.47,6.84,0,0,0,0,0,0,0,1,1,5.883333333333333,0
1,15,2,1,2.78,8.64,0,0,0,0,1,0,0,0,1,6.640000000000001,15
0,2,1,1,4.25,3.68,0,0,1,1,0,1,0,0,3,3.4599999999999995,0
0,3,4,1,2.3,4.25,0,1,1,0,1,0,1,0,4,4.66,0
1,15,4,0,8.39,6.49,1,1,1,1,0,0,0,0,4,5.773333333333333,15
0,9,1,0,5.68,2.27,0,1,1,0,1,0,1,0,4,5.273333333333333,0
0,13,3,1,3.79,2.72,0,1,0,0,0,1,0,1,3,4.206666666666667,0
1,18,3,0,3.66,9.95,0,0,0,1,0,0,0,0,1,6.413333333333333,18
2,4,4,0,3.2,8.09,0,0,0,1,1,0,0,0,2,5.6866666666666665,8
0,18,3,0,5.55,2.02,0,0,0,0,0,0,0,1,1,4.06,0
0,10,3,1,5.78,2.05,1,0,0,0,0,0,0,0,1,3.0933333333333333,0
0,16,2,0,9.92,4.53,0,0,0,1,0,0,0,1,2,6.806666666666666,0
0,6,3,0,6.66,9.98,0,0,0,0,0,0,1,0,1,5.946666666666666,0
0,3,2,0,5.78,9.78,0,0,1,1,0,0,1,0,3,8.256666666666666,0
0,14,1,0,1.34,5.25,0,1,1,1,0,0,0,1,4,3.276666666666667,0
0,3,1,1,5.95,4.98,1,1,0,1,0,0,1,0,4,5.923333333333333,0
1,15,4,1,5.45,6.3,0,1,1,0,0,0,1,0,3,5.93,15
0,18,3,0,9.07,6.96,0,1,1,0,0,0,0,1,3,7.526666666666667,0
0,1,4,1,7.5,3.38,0,0,0,0,0,0,1,0,1,4.933333333333333,0
1,10,3,1,5.32,2.54,0,1,0,0,0,0,1,0,2,4.303333333333334,10
0,18,4,0,3.05,8.35,0,1,0,0,0,1,0,0,2,6.38,0
1,13,4,0,7.43,4.19,0,1,0,0,0,0,0,0,1,5.38,13
0,11,2,0,3.58,1.35,0,1,0,1,0,0,0,0,2,2.83,0
0,18,2,1,4.18,8.72,0,1,1,1,0,0,0,0,3,4.726666666666667,0
1,9,3,0,7.23,7.61,1,1,0,0,1,0,1,0,4,6.706666666666667,9
0,7,1,0,3.81,7.49,0,0,0,0,0,0,1,0,1,6.183333333333334,0
0,16,4,0,3.67,6.86,1,1,1,0,0,0,0,1,4,4.71,0
1,7,4,1,4.98,4.73,1,0,0,0,0,0,0,0,1,6.166666666666667,7
0,8,3,1,6.97,8.99,0,1,0,0,0,1,1,1,4,6.0,0
0,13,1,1,9.48,4.29,0,1,0,0,1,1,1,0,4,6.043333333333333,0
2,14,1,0,2.34,3.41,0,0,0,1,0,0,0,1,2,4.47,28
1,15,4,0,3.27,5.86,1,1,1,1,0,0,0,0,4,6.286666666666666,15
0,7,3,1,9.87,5.17,1,1,0,0,1,0,0,0,3,6.4799999999999995,0
0,2,3,0,6.55,1.3,1,0,0,0,0,0,0,1,2,5.173333333333333,0
0,1,4,1,1.09,3.58,0,0,1,1,0,0,0,0,2,3.966666666666667,0
0,0,1,1,9.05,4.43,0,0,1,0,0,0,0,0,1,7.636666666666667,0
0,7,2,0,3.54,8.13,0,0,0,0,1,1,0,1,3,5.726666666666667,0
0,5,2,1,5.95,4.58,0,0,0,0,1,0,0,0,1,5.613333333333333,0
0,10,2,0,4.31,9.46,0,0,0,0,0,0,1,0,1,5.41,0
1,2,4,0,2.57,7.67,0,0,0,0,1,0,1,0,2,4.546666666666667,2
0,13,1,0,6.42,8.37,0,0,0,0,0,1,0,0,1,7.163333333333333,0
1,4,1,0,2.93,9.02,0,0,0,1,1,1,0,1,4,5.996666666666666,4
1,19,2,0,3.05,2.76,0,0,0,0,0,1,1,1,3,3.606666666666667,19
0,12,3,1,8.22,8.22,1,1,0,1,0,1,0,0,4,7.913333333333334,0
0,4,3,0,6.79,2.74,0,1,0,0,1,0,0,1,3,4.243333333333333,0
2,4,4,0,9.27,5.95,0,0,0,1,0,0,1,0,2,7.503333333333333,8
0,9,3,0,4.94,3.75,0,0,1,0,0,1,1,0,3,3.7933333333333334,0
0,12,1,0,5.55,5.48,0,0,0,0,1,0,1,0,2,5.493333333333333,0
0,9,1,0,1.62,2.9,0,0,1,1,0,1,0,0,3,2.1799999999999997,0
0,7,4,1,4.24,9.65,0,1,0,1,0,0,0,0,2,6.513333333333333,0
0,1,3,0,1.44,6.99,0,0,0,1,0,0,0,0,1,5.6066666666666665,0
0,1,1,0,4.15,3.26,0,0,0,0,1,1,0,0,2,4.253333333333333,0
0,18,4,0,4.68,3.13,1,0,0,0,1,0,1,0,3,3.92,0
1,9,3,0,2.56,2.42,0,0,1,0,0,0,0,0,1,2.4066666666666667,9
0,14,2,0,8.7,7.99,0,0,0,0,0,1,0,0,1,6.973333333333333,0
0,15,4,0,4.03,5.32,0,0,0,0,1,1,0,1,3,6.0200000000000005,0
0,9,2,0,1.49,9.05,0,0,0,1,0,1,1,0,3,5.0200000000000005,0
1,9,4,0,4.51,1.01,0,0,1,0,0,0,1,1,3,2.7266666666666666,9
1,19,3,0,5.93,5.47,0,0,0,0,0,0,1,0,1,6.8,19
0,18,4,1,5.3,5.38,0,0,1,0,0,1,0,1,3,6.676666666666667,0
1,3,1,0,6.07,9.84,0,1,0,0,1,0,0,1,3,8.5,3
2,1,2,0,8.94,7.53,0,0,1,0,1,0,1,1,4,7.38,2
0,8,3,0,1.26,5.85,1,1,0,1,0,1,0,0,4,4.39,0
2,10,2,0,8.1,6.23,1,0,0,0,0,0,0,1,2,6.02,20
2,2,4,0,4.38,7.29,1,0,0,0,0,0,0,0,1,5.233333333333333,4
0,6,4,0,4.46,9.27,1,0,0,0,0,1,0,1,3,6.456666666666667,0
1,5,4,0,6.31,1.57,1,1,0,0,0,0,1,1,4,3.4466666666666668,5
0,0,4,0,6.34,1.58,0,0,0,1,0,0,0,0,1,5.859999999999999,0
1,11,4,1,1.95,2.85,0,1,0,1,0,1,1,0,4,3.9899999999999998,11
0,17,4,1,6.7,4.98,0,1,1,1,0,1,0,0,4,4.366666666666666,0
0,8,1,1,2.58,4.14,0,1,0,1,1,0,0,1,4,3.3466666666666662,0
1,4,2,0,3.65,1.47,0,1,0,1,0,0,0,0,2,2.94,4
1,12,4,0,5.35,6.39,0,1,0,0,0,1,0,1,3,4.276666666666666,12
1,17,2,1,7.01,8.59,1,0,0,0,0,0,1,0,2,8.486666666666666,17
0,14,3,0,7.81,1.5,0,1,1,1,0,0,0,1,4,4.276666666666666,0
0,14,2,0,7.47,5.71,0,0,0,1,0,1,0,0,2,4.88,0
1,5,2,1,5.68,9.83,1,0,0,1,0,0,0,1,3,8.133333333333333,5
0,6,1,0,2.53,1.45,0,0,0,1,0,0,0,1,2,1.99,0
1,12,1,0,7.09,3.65,0,1,1,1,0,1,0,0,4,5.28,12
1,11,2,0,9.79,4.98,0,1,1,1,0,1,0,0,4,6.3500000000000005,11
0,9,2,0,8.35,2.56,0,1,1,1,1,0,0,0,4,4.203333333333333,0
0,0,3,1,4.88,5.96,0,0,1,0,0,0,0,0,1,4.043333333333333,0
0,10,2,1,5.13,8.67,0,0,0,0,1,1,0,0,2,5.739999999999999,0
0,15,3,1,9.59,4.29,0,0,0,0,0,1,0,0,1,6.039999999999999,0
0,0,1,0,1.61,1.08,0,0,0,1,0,0,1,0,2,3.47,0
0,17,1,0,6.34,6.52,1,0,0,0,1,0,0,1,3,6.793333333333333,0
1,10,2,1,2.27,8.94,1,1,0,0,0,0,0,0,2,5.463333333333334,10
0,8,3,1,1.68,8.14,0,0,0,0,0,0,1,0,1,4.236666666666667,0
0,13,3,0,3.56,6.86,0,1,1,0,0,0,0,0,2,6.333333333333333,0
1,10,2,0,3.07,7.98,1,0,0,0,0,0,1,1,3,5.963333333333334,10
0,0,3,1,1.41,3.9,0,0,0,1,0,1,0,0,2,3.15,0
0,10,2,0,8.68,5.37,1,0,0,1,0,0,1,1,4,7.63,0
0,8,1,0,8.52,4.46,0,1,1,0,0,0,1,0,3,7.113333333333333,0
0,1,4,1,7.13,1.36,0,1,0,0,0,0,0,0,1,3.1666666666666665,0
0,9,4,1,7.92,3.21,1,0,0,1,1,0,0,0,3,6.6499999999999995,0
0,2,2,0,1.6,5.47,0,0,1,1,0,0,0,1,3,4.276666666666666,0
0,12,4,1,3.45,6.81,0,1,1,0,0,1,0,0,3,6.526666666666666,0
1,10,1,0,6.32,1.17,0,0,1,0,0,0,0,0,1,5.1433333333333335,10
1,17,1,1,9.03,9.34,0,1,1,0,0,0,0,0,2,6.896666666666666,17
0,13,1,0,7.36,6.38,0,0,1,0,0,0,1,0,2,5.936666666666667,0
1,4,3,1,1.16,8.51,0,1,0,0,0,0,0,0,1,4.493333333333333,4
1,7,3,0,3.15,2.66,0,0,1,0,1,0,0,0,2,4.38,7
0,9,2,0,4.64,6.65,0,0,0,1,0,0,1,0,2,5.713333333333334,0
0,5,3,1,6.6,1.73,1,0,0,0,0,0,1,0,2,3.92,0
0,14,4,0,6.98,5.07,0,0,1,0,1,0,0,0,2,6.633333333333333,0
0,7,4,0,6.5,7.28,1,0,0,0,1,1,0,0,3,6.890000000000001,0
0,3,3,1,1.64,6.95,0,1,0,0,1,0,0,0,2,5.576666666666667,0
0,8,3,0,7.82,3.1,0,0,1,0,0,0,0,0,1,6.213333333333334,0
0,4,1,0,7.03,2.0,0,0,0,0,0,1,0,0,1,5.183333333333334,0
0,18,1,1,2.92,4.2,0,1,0,1,1,0,0,0,3,3.203333333333333,0
1,16,1,1,5.47,6.49,0,0,0,0,0,1,0,0,1,4.903333333333333,16
1,1,1,1,3.31,1.81,0,1,0,0,0,0,0,0,1,4.403333333333333,1
0,12,1,0,7.18,8.53,1,0,1,0,0,1,0,1,4,8.14,0
0,16,4,1,2.94,5.54,0,1,0,0,0,0,0,1,2,4.666666666666667,0
1,13,3,0,1.18,8.72,0,0,0,0,1,0,0,0,1,6.593333333333334,13
1,10,2,1,4.89,6.84,0,0,0,1,0,1,1,1,4,5.13,10
1,6,3,1,1.39,9.77,1,0,1,0,0,1,0,0,3,6.25,6
0,1,4,0,1.39,5.42,0,1,0,1,1,0,1,0,4,4.613333333333333,0
0,2,2,0,2.72,7.53,1,1,0,0,1,1,0,0,4,5.989999999999999,0
1,10,4,0,7.49,5.41,1,0,0,0,0,0,0,0,1,5.88,10
1,2,1,0,9.49,2.52,0,0,0,1,0,1,0,1,3,5.07,2
1,0,2,0,5.61,1.81,0,0,0,0,1,0,0,0,1,4.02,0
1,18,4,0,7.1,3.12,1,0,1,0,0,1,0,0,3,4.31,18
0,13,3,1,1.45,6.21,0,0,0,1,1,1,0,0,3,3.223333333333333,0
0,16,4,0,8.11,8.5,1,1,1,0,0,0,0,0,3,7.923333333333333,0
0,18,4,0,5.03,2.28,0,0,0,0,1,1,0,0,2,5.726666666666667,0
0,18,3,0,5.34,9.32,0,1,1,0,1,0,0,0,3,7.22,0
1,18,3,0,8.22,5.31,0,0,0,1,0,0,0,0,1,5.246666666666667,18
1,18,1,0,2.05,5.54,0,0,1,1,0,0,0,0,2,4.426666666666667,18
0,0,3,0,5.1,1.28,1,0,1,1,1,0,0,0,4,4.273333333333333,0
0,10,3,0,5.85,9.73,0,1,1,1,0,0,0,0,3,7.733333333333333,0
1,0,1,1,6.52,1.55,0,0,0,0,0,1,0,0,1,5.3500000000000005,0
0,6,4,0,7.37,3.61,1,0,0,0,0,1,0,1,3,4.586666666666667,0
2,7,4,0,6.68,6.69,0,0,1,0,0,0,0,0,1,5.773333333333333,14
0,6,3,0,8.63,6.77,1,0,0,0,1,1,0,0,3,7.096666666666667,0
0,14,1,1,9.84,4.85,0,1,0,1,0,0,0,0,2,5.243333333333333,0
0,15,4,0,1.15,8.82,0,0,0,0,0,1,1,0,2,4.253333333333334,0
0,7,4,0,4.72,3.99,0,1,0,0,0,0,0,0,1,6.1066666666666665,0
0,9,4,1,4.68,2.39,0,0,1,0,0,1,0,1,3,3.763333333333333,0
0,3,4,0,7.75,1.38,0,0,0,1,0,0,0,1,2,5.613333333333333,0
0,12,3,1,3.61,2.23,0,0,0,1,0,0,0,0,1,3.6966666666666668,0
0,3,4,1,1.14,9.6,1,0,0,0,1,0,0,0,2,6.91,0
1,18,1,0,1.67,3.79,1,0,1,0,1,0,0,1,4,4.8566666666666665,18
0,5,1,0,9.31,6.91,0,1,1,0,1,0,0,0,3,6.599999999999999,0
1,15,3,0,9.26,9.72,1,0,0,0,0,0,1,0,2,9.066666666666668,15
1,6,2,1,3.31,8.97,1,0,0,1,1,1,0,0,4,6.083333333333333,6
0,12,4,0,9.42,5.54,0,0,1,1,0,0,0,0,2,6.236666666666667,0
0,2,3,0,8.88,1.76,1,0,0,0,0,0,1,0,2,5.426666666666667,0
0,17,2,0,7.2,7.47,0,0,1,0,0,0,0,1,2,6.223333333333334,0
0,16,3,0,3.2,2.19,0,0,0,1,1,0,1,1,4,2.6733333333333333,0
0,2,3,0,2.07,2.33,1,0,0,0,1,0,0,1,3,3.203333333333333,0
0,19,2,0,2.51,8.92,0,0,1,0,1,1,0,0,3,5.416666666666667,0
0,3,1,0,2.78,7.0,0,0,0,1,0,0,0,1,2,4.536666666666666,0
0,10,2,0,8.26,9.37,0,0,0,0,0,1,1,0,2,8.066666666666666,0
0,17,4,0,3.89,9.62,0,0,0,1,1,0,1,0,3,5.22,0
1,18,2,0,7.1,5.14,1,0,0,1,0,1,1,0,4,7.333333333333333,18
0,7,4,0,7.92,7.02,1,0,0,0,1,1,0,0,3,5.95,0
1,12,4,0,4.9,6.89,1,0,1,1,0,1,0,0,4,6.099999999999999,12
0,17,1,0,2.93,2.01,0,0,1,0,0,0,1,1,3,3.186666666666666,0
0,0,3,1,5.27,6.57,0,1,0,0,1,0,1,0,3,4.31,0
1,19,2,0,2.21,2.0,1,0,0,1,0,0,0,1,3,2.3733333333333335,19
0,16,4,1,8.34,8.7,1,0,1,1,0,1,0,0,4,7.666666666666667,0
1,2,2,0,8.26,9.35,0,1,0,1,0,0,0,0,2,7.25,2
1,6,2,0,9.41,4.5,0,1,1,0,0,1,0,1,4,7.4799999999999995,6
0,5,4,0,8.31,7.24,1,1,0,0,0,0,1,0,3,7.536666666666666,0
0,14,4,1,6.84,7.3,1,0,0,0,0,0,1,0,2,5.516666666666667,0
